"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:7w87IxuO7BDcJ3YUqCyMTT","Pumped Up Kicks","spotify:artist:7gP3bB2nilZXLfPHJhMdvc","Foster The People","spotify:album:7Kmmw7Z5D2UD5MVwdm10sT","Torches","spotify:artist:7gP3bB2nilZXLfPHJhMdvc","Foster The People","2011-05-23","https://i.scdn.co/image/ab67616d0000b273c03f8ef4160b2a3b72dd407d","1","2","239600","https://p.scdn.co/mp3-preview/db83e69f4ef8a49f5b77e367f7031cc3bcc41b1a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","86","spotify:user:sgpilkington","2021-02-24T19:36:42Z"
"spotify:track:7GQqj9jRtDkMp8zByehXQI","Lady Marmalade - From ""Moulin Rouge"" Soundtrack","spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS, spotify:artist:5tth2a3v0sWwV1C7bApBdX, spotify:artist:6lHL3ubAMgSasKjNqKb8HF, spotify:artist:1KCSPY1glIKqW2TotWuXOR","Christina Aguilera, Lil' Kim, Mýa, P!nk","spotify:album:1Kg7AyuyIMTfD6geg9VghI","Moulin Rouge","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2001-01-01","https://i.scdn.co/image/ab67616d0000b273687e8a165b272440a68a480f","1","2","264846","","false","64","spotify:user:sgpilkington","2021-02-25T21:45:24Z"
"spotify:track:4VZDv8sASBS8UruUBGTFdk","Hold On","spotify:artist:1yMYjh77WgOVafRkI50mim","Wilson Phillips","spotify:album:1Xi55xFMaymXdSWshmxhw2","Wilson Phillips","spotify:artist:1yMYjh77WgOVafRkI50mim","Wilson Phillips","1990-05-08","https://i.scdn.co/image/ab67616d0000b2733168e1f416b81862ccc83594","1","1","266866","","false","70","spotify:user:sgpilkington","2021-03-19T23:09:59Z"
"spotify:track:7Fn84f1WeWabP3aFXW5TA8","Faithfully (Glee Cast Version)","spotify:artist:0SCbttzoZTnLFebDYmAWCm","Glee Cast","spotify:album:6LYlKfh37R6SLE8T7z4P60","Glee: The Music, Journey To Regionals","spotify:artist:0SCbttzoZTnLFebDYmAWCm","Glee Cast","2010-06-08","https://i.scdn.co/image/ab67616d0000b2739392d737b8c24ab150b30940","1","1","273866","https://p.scdn.co/mp3-preview/e254b77d460349c9f903f74b21ccbb4bc88da315?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","spotify:user:sgpilkington","2021-03-22T18:11:37Z"
"spotify:track:57ebBLITHpRgRKGrlbxMZS","Faithfully","spotify:artist:0rvjqX7ttXeg3mTy8Xscbt","Journey","spotify:album:2EFUNYmwxe0AOGxBORrfaw","Frontiers","spotify:artist:0rvjqX7ttXeg3mTy8Xscbt","Journey","1983-02-22","https://i.scdn.co/image/ab67616d0000b273b9021ad16733196aacf253c1","1","5","267080","https://p.scdn.co/mp3-preview/e32034615bca1b46c7a11c8653f9e3cba53c2a29?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","spotify:user:sgpilkington","2021-03-22T18:11:42Z"
"spotify:track:7BD50ATrF3Vab5FQy7vtK8","How Do I Live","spotify:artist:2d3VHzlOEwXvmBdS4pzOPL","LeAnn Rimes","spotify:album:5GIEvyzVeUKAs6Uf2EeoqD","Greatest Hits","spotify:artist:2d3VHzlOEwXvmBdS4pzOPL","LeAnn Rimes","2003-11-18","https://i.scdn.co/image/ab67616d0000b273b8a740229a85f3719d4a4c25","1","2","266973","https://p.scdn.co/mp3-preview/dfd7958f815b8496b20d48d905697be6bc1dec28?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","spotify:user:sgpilkington","2021-03-22T18:11:50Z"
"spotify:track:4shPfi6RsJiwQtso2XFGiL","Footloose","spotify:artist:1UTPBmNbXNTittyMJrNkvw","Blake Shelton","spotify:album:1NwX9DLDpQSsJrrRdU3dEN","Footloose","spotify:artist:1UTPBmNbXNTittyMJrNkvw","Blake Shelton","2011-11-08","https://i.scdn.co/image/ab67616d0000b273f6100599646df21f9e22a68c","1","1","218493","https://p.scdn.co/mp3-preview/e990f01c8eb28575f515bea90633cd4cf7c20050?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","spotify:user:sgpilkington","2021-03-22T22:17:49Z"
"spotify:track:7AqISujIaWcY3h5zrOqt5v","Forget You","spotify:artist:5nLYd9ST4Cnwy6NHaCxbj8","CeeLo Green","spotify:album:0kA2VAfzhFIIv0jEHdFKEN","The Lady Killer","spotify:artist:5nLYd9ST4Cnwy6NHaCxbj8","CeeLo Green","2010-11-09","https://i.scdn.co/image/ab67616d0000b2736b078e2d971229c90e75afdc","1","3","222733","https://p.scdn.co/mp3-preview/ad508080cdbde0340b316ec210c8593c3e4aef94?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","spotify:user:sgpilkington","2021-03-22T22:17:56Z"
"spotify:track:52FlwUMMDnTK8TGkCag9Jd","Stop! In The Name Of Love - Single Version","spotify:artist:57bUPid8xztkieZfS7OlEV","The Supremes","spotify:album:2maj3yWtoFnr0g7TlNao7A","More Hits By The Supremes","spotify:artist:57bUPid8xztkieZfS7OlEV","The Supremes","1965-07-23","https://i.scdn.co/image/ab67616d0000b273f784c1334630d76b06a0d1b3","1","4","172906","","false","66","spotify:user:sgpilkington","2021-03-25T01:21:35Z"
"spotify:track:6mYrhCAGWzTdF8QnKuchXM","If I Could Turn Back Time","spotify:artist:72OaDtakiy6yFqkt4TsiFt","Cher","spotify:album:3srdrIrP3V7LTmRujRfLhK","Heart Of Stone","spotify:artist:72OaDtakiy6yFqkt4TsiFt","Cher","1989-01-01","https://i.scdn.co/image/ab67616d0000b2737a1e0215c41f0ce411623301","1","1","239826","","false","73","spotify:user:sgpilkington","2021-03-29T22:06:45Z"
