"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:0JiY190vktuhSGN6aqJdrt","So What","spotify:artist:1KCSPY1glIKqW2TotWuXOR","P!nk","spotify:album:1LOJfNDxQhbpssKx7oM7at","Funhouse (Expanded Edition)","spotify:artist:1KCSPY1glIKqW2TotWuXOR","P!nk","2008-10-24","https://i.scdn.co/image/ab67616d0000b2735a45d5041e4ffcb9f756f740","1","1","215160","https://p.scdn.co/mp3-preview/4fce142e082b70ea661ab7c3aa4610a1696bbff6?cid=9950ac751e34487dbbe027c4fd7f8e99","true","79","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:14:41Z"
"spotify:track:6I9VzXrHxO9rA9A5euc8Ak","Toxic","spotify:artist:26dSoYclwsYLMAKD3tpOr4","Britney Spears","spotify:album:0z7pVBGOD7HCIB7S8eLkLI","In The Zone","spotify:artist:26dSoYclwsYLMAKD3tpOr4","Britney Spears","2003-11-13","https://i.scdn.co/image/ab67616d0000b273efc6988972cb04105f002cd4","1","6","198800","https://p.scdn.co/mp3-preview/8465386fd6ce10f7ae3bd9c907825d7cb955ade0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:14:49Z"
"spotify:track:22vgEDb5hykfaTwLuskFGD","Sucker","spotify:artist:7gOdHgIoIKoe4i9Tta6qdD","Jonas Brothers","spotify:album:1Uf67JAtkVWfdydzFFqNF2","Happiness Begins","spotify:artist:7gOdHgIoIKoe4i9Tta6qdD","Jonas Brothers","2019-06-07","https://i.scdn.co/image/ab67616d0000b273de1a3a5eaa0c75bb18e7b597","1","1","181026","","false","85","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:14:55Z"
"spotify:track:2tUBqZG2AbRi7Q0BIrVrEj","I Wanna Dance with Somebody (Who Loves Me)","spotify:artist:6XpaIBNiVzIetEPCWDvAFP","Whitney Houston","spotify:album:5Vdzprr5cOqXQo44eHeV7t","Whitney","spotify:artist:6XpaIBNiVzIetEPCWDvAFP","Whitney Houston","1987-06-02","https://i.scdn.co/image/ab67616d0000b273cc57e9b00b87dd0f6e868347","1","1","291293","https://p.scdn.co/mp3-preview/74416b6f12f779264e1628eab3c8ad7ab301634f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","84","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:15:05Z"
"spotify:track:3MjUtNVVq3C8Fn0MP3zhXa","...Baby One More Time","spotify:artist:26dSoYclwsYLMAKD3tpOr4","Britney Spears","spotify:album:3WNxdumkSMGMJRhEgK80qx","...Baby One More Time (Digital Deluxe Version)","spotify:artist:26dSoYclwsYLMAKD3tpOr4","Britney Spears","1999-01-12","https://i.scdn.co/image/ab67616d0000b2738e49866860c25afffe2f1a02","1","1","211066","https://p.scdn.co/mp3-preview/da2134a161f1cb34d17c2d6d7e77cc93d1c1e6f7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:15:34Z"
"spotify:track:20zQZVyUNPbq8kZACdgYrh","On The Floor","spotify:artist:2DlGxzQSjYe5N6G9nkYghR, spotify:artist:0TnOYISbd1XYRBk9myaseg","Jennifer Lopez, Pitbull","spotify:album:1RJ3ZqXAzt0rsJhs80AqRb","LOVE?","spotify:artist:2DlGxzQSjYe5N6G9nkYghR","Jennifer Lopez","2011-01-01","https://i.scdn.co/image/ab67616d0000b273ac888ad505c39f50656eac16","1","1","284866","","false","64","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:16:04Z"
"spotify:track:4fixebDZAVToLbUCuEloa2","Womanizer","spotify:artist:26dSoYclwsYLMAKD3tpOr4","Britney Spears","spotify:album:2tve5DGwub1TtbX1khPX5j","Circus (Deluxe Version)","spotify:artist:26dSoYclwsYLMAKD3tpOr4","Britney Spears","2008-12-02","https://i.scdn.co/image/ab67616d0000b27354c6edd554935d73e159e199","1","1","224400","https://p.scdn.co/mp3-preview/40c87bb00fe6bab71f758643b2d1e598c5374410?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:16:18Z"
"spotify:track:1JURww012QnWAw0zZXi6Aa","Just the Girl","spotify:artist:01lz5VBfkMFDteSA9pKJuP","The Click Five","spotify:album:7gZilZGYr8M7UwEeYvdAKZ","Greetings From Imrie House (U.S. Version)","spotify:artist:01lz5VBfkMFDteSA9pKJuP","The Click Five","2005-08-08","https://i.scdn.co/image/ab67616d0000b2732a6a46f1e8a127da4dd8af27","1","2","234146","https://p.scdn.co/mp3-preview/0789558ebba7bf19ac734d18cf65b342be3bda0b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:17:12Z"
"spotify:track:4w1lzcaoZ1IC2K5TwjalRP","A Thousand Miles","spotify:artist:5ILrArfIV0tMURcHJN8Q07","Vanessa Carlton","spotify:album:5e7T2qUigzt0oIr50KsOld","Be Not Nobody","spotify:artist:5ILrArfIV0tMURcHJN8Q07","Vanessa Carlton","2002-04-30","https://i.scdn.co/image/ab67616d0000b273bc3ada3a19bb4e657f10917e","1","3","237493","","false","78","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:17:31Z"
"spotify:track:0LzrhCZFXW94Y8nwtTuRlw","Hollaback Girl","spotify:artist:4yiQZ8tQPux8cPriYMWUFP","Gwen Stefani","spotify:album:3Lqn8M0QxPLIPRJ4nUKTGN","Love Angel Music Baby (Deluxe Version)","spotify:artist:4yiQZ8tQPux8cPriYMWUFP","Gwen Stefani","2004-11-23","https://i.scdn.co/image/ab67616d0000b2737c7136a182372ccdffb3d3c4","1","3","199853","","true","71","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:18:04Z"
"spotify:track:5plDUEEu4r5YEzHL8IhOs1","Can We Dance","spotify:artist:7gAppWoH7pcYmphCVTXkzs","The Vamps","spotify:album:3XDvXyhPzaPRpGoEjoQI8P","Meet The Vamps","spotify:artist:7gAppWoH7pcYmphCVTXkzs","The Vamps","2014-11-04","https://i.scdn.co/image/ab67616d0000b273c19c634d3d8355cf64989253","1","1","193213","","false","56","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:29:14Z"
"spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V","Hips Don't Lie (feat. Wyclef Jean)","spotify:artist:0EmeFodog0BfCgMzAIvKQp, spotify:artist:7aBzpmFXB4WWpPl2F7RjBe","Shakira, Wyclef Jean","spotify:album:5ppnlEoj4HdRRdRihnY3jU","Oral Fixation, Vol. 2 (Expanded Edition)","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","2005-11-28","https://i.scdn.co/image/ab67616d0000b27327ddd747545c0d0cfe7595fa","1","3","218093","https://p.scdn.co/mp3-preview/3859547944f57cfb7b996f6551148c9467889d4b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","85","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:29:54Z"
"spotify:track:1PS1QMdUqOal0ai3Gt7sDQ","Gold Digger","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7LnaAXbDVIL75IVPnndf7w","Kanye West, Jamie Foxx","spotify:album:5ll74bqtkcXlKE7wwkMq4g","Late Registration","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2005-08-30","https://i.scdn.co/image/ab67616d0000b273428d2255141c2119409a31b2","1","4","207626","","true","80","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:30:05Z"
"spotify:track:0O45fw2L5vsWpdsOdXwNAR","SexyBack (feat. Timbaland)","spotify:artist:31TPClRtHm23RisEBtV3X7, spotify:artist:5Y5TRrQiqgUO4S36tzjIRZ","Justin Timberlake, Timbaland","spotify:album:2scB1uhcCI1TSf6b9TCZK3","FutureSex/LoveSounds","spotify:artist:31TPClRtHm23RisEBtV3X7","Justin Timberlake","2006-09-12","https://i.scdn.co/image/ab67616d0000b273c6ba98fd3f3b396a6c6f7091","1","2","242733","https://p.scdn.co/mp3-preview/e4ff7d627759f7c67e5814ddd821ba6b507136da?cid=9950ac751e34487dbbe027c4fd7f8e99","true","81","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:30:13Z"
"spotify:track:4GFJRLgxy4chyfWqfPTJaI","It Wasn't Me","spotify:artist:5EvFsr3kj42KNv97ZEnqij, spotify:artist:67wCYxOq4A1ohAs7jWYaOJ","Shaggy, Rik Rok","spotify:album:4mIaYbWORRGvtHb0bSKAEB","Hot Shot","spotify:artist:5EvFsr3kj42KNv97ZEnqij","Shaggy","2000-01-01","https://i.scdn.co/image/ab67616d0000b2731422533d1db0164987363a99","1","10","227600","","false","0","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:30:30Z"
"spotify:track:1Y4ZdPOOgCUhBcKZOrUFiS","Lip Gloss","spotify:artist:5qK5bOC6wLtuLhG5KvU17c","Lil Mama","spotify:album:3vgVsm9GY3i39fZ7b1sqV5","Lip Gloss","spotify:artist:5qK5bOC6wLtuLhG5KvU17c","Lil Mama","2007-03-06","https://i.scdn.co/image/ab67616d0000b27358e66a73f08abb5f9fd48827","1","1","219773","https://p.scdn.co/mp3-preview/be84675d7410a16f744daf5ce85020fd452bc030?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:30:40Z"
"spotify:track:5D2mYZuzcgjpchVY1pmTPh","Candy Shop","spotify:artist:3q7HBObVc0L8jNeTe5Gofh, spotify:artist:5YBSzuCs7WaFKNr7Bky0Uf","50 Cent, Olivia","spotify:album:2pidzXTaHV4WaIJYRxKDCH","The Massacre","spotify:artist:3q7HBObVc0L8jNeTe5Gofh","50 Cent","2005-03-03","https://i.scdn.co/image/ab67616d0000b27391f7222996c531b981e7bb3d","1","7","209106","","true","81","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:30:49Z"
"spotify:track:2cMTIlktg3M9mXYqCPqw1J","Milkshake","spotify:artist:0IF46mUS8NXjgHabxk2MCM","Kelis","spotify:album:7zesXMFikT4DdgkklIk3Jz","Tasty","spotify:artist:0IF46mUS8NXjgHabxk2MCM","Kelis","2003-12-05","https://i.scdn.co/image/ab67616d0000b273e928de086eef7d3491b4390b","1","3","182626","","false","69","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:30:55Z"
"spotify:track:0IZM2onaTBMRTEIcc5oIi9","Hot N Cold","spotify:artist:6jJ0s89eD6GaHleKKya26X","Katy Perry","spotify:album:1yKCNIVac6PKISJ5u6IO1T","Hot N Cold","spotify:artist:6jJ0s89eD6GaHleKKya26X","Katy Perry","2008-01-01","https://i.scdn.co/image/ab67616d0000b2731d18af4a265fcfd235c6c870","1","1","223226","","false","53","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:31:21Z"
"spotify:track:1EzrEOXmMH3G43AXT1y7pA","I'm Yours","spotify:artist:4phGZZrJZRo4ElhRtViYdl","Jason Mraz","spotify:album:04G0YylSjvDQZrjOfE5jA5","We Sing. We Dance. We Steal Things.","spotify:artist:4phGZZrJZRo4ElhRtViYdl","Jason Mraz","2008-05-12","https://i.scdn.co/image/ab67616d0000b273160074c4d30216702688437c","1","2","242186","https://p.scdn.co/mp3-preview/c58f1bc9160754337b858a4eb824a6ac2321041d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","84","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:31:32Z"
"spotify:track:5s5t0OFg9lIlBFaCI14K1i","She Will Be Loved","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","spotify:album:7gGcnUEEQgIMV2JRwVQbrF","Songs About Jane","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","2002-06-25","https://i.scdn.co/image/ab67616d0000b273fb869ab46e93e7069c67134f","1","4","257133","","false","0","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:31:40Z"
"spotify:track:0KpfYajJVVGgQ32Dby7e9i","Hey, Soul Sister","spotify:artist:3FUY2gzHeIiaesXtOAdB7A","Train","spotify:album:5lTCUyQrKcSmcw5ULkt75O","Hey, Soul Sister","spotify:artist:3FUY2gzHeIiaesXtOAdB7A","Train","2009-08-06","https://i.scdn.co/image/ab67616d0000b273706a70e4bfb15d33b8ec74a1","1","1","216666","","false","1","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:31:45Z"
"spotify:track:2Y2ud3awMZHDxOCpDebiv3","Umbrella","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H, spotify:artist:3nFkdlSjzX9mRTtwJOzDYB","Rihanna, JAY-Z","spotify:album:1G2ZRwcqN6warfakvcPgEs","Good Girl Gone Bad: Reloaded","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","2008-06-02","https://i.scdn.co/image/ab67616d0000b273ad4ef80be7f5e15d64ac5c25","1","1","275986","","false","0","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:31:58Z"
"spotify:track:14iN3o8ptQ8cFVZTEmyQRV","I Kissed A Girl","spotify:artist:6jJ0s89eD6GaHleKKya26X","Katy Perry","spotify:album:3OALgjCs6Lqw41853v4wEQ","One Of The Boys","spotify:artist:6jJ0s89eD6GaHleKKya26X","Katy Perry","2008-06-17","https://i.scdn.co/image/ab67616d0000b2733f97d4244eff5852477d9ee0","1","2","179640","","false","75","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:32:04Z"
"spotify:track:2I7tvAVBof8fajNdPH1WOk","This Love","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","spotify:album:1FnXMMLiN9OTDpxAI4OdZu","Singles","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","2015-09-25","https://i.scdn.co/image/ab67616d0000b2738d9235cde37dcdcae43e33f4","1","1","205746","","false","0","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:32:17Z"
"spotify:track:5OMwQFBcte0aWFJFqrr5oj","TiK ToK","spotify:artist:6LqNN22kT3074XbTVUrhzX","Kesha","spotify:album:4Fts9DL8sj5UQ0TkN4SvMK","Animal","spotify:artist:6LqNN22kT3074XbTVUrhzX","Kesha","2010","https://i.scdn.co/image/ab67616d0000b27365836b344b9d983462d5f1a7","1","2","199693","","false","4","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:32:24Z"
"spotify:track:5P5cGNzqh6A353N3ShDK6Y","Bad Romance","spotify:artist:1HY2Jd0NmPuamShAr6KMms","Lady Gaga","spotify:album:034EE1ofh9OM6wJBqd2xYo","The Fame Monster","spotify:artist:1HY2Jd0NmPuamShAr6KMms","Lady Gaga","2009","https://i.scdn.co/image/ab67616d0000b273eb8bcd7eda9787adb4a977b1","1","1","294573","","true","0","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:32:41Z"
"spotify:track:02XnQdf7sipaKBBHixz3Zp","Paparazzi","spotify:artist:1HY2Jd0NmPuamShAr6KMms","Lady Gaga","spotify:album:1qwlxZTNLe1jq3b0iidlue","The Fame","spotify:artist:1HY2Jd0NmPuamShAr6KMms","Lady Gaga","2008-01-01","https://i.scdn.co/image/ab67616d0000b273e691217483df8798445c82e2","1","3","208306","","false","73","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:32:48Z"
"spotify:track:3uoQULcUWfnt6nc6J7Vgai","Your Love Is My Drug","spotify:artist:6LqNN22kT3074XbTVUrhzX","Kesha","spotify:album:5peRwC6pQh8eaoIPtvmmOB","Animal","spotify:artist:6LqNN22kT3074XbTVUrhzX","Kesha","2010","https://i.scdn.co/image/ab67616d0000b2737e531970051e341bfbbdc115","1","1","187133","","false","0","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:32:54Z"
"spotify:track:2oENJa1T33GJ0w8dC167G4","Fire Burning","spotify:artist:6S0dmVVn4udvppDhZIWxCr","Sean Kingston","spotify:album:33YSJfsBkjN3yqcq18bdRi","Tomorrow","spotify:artist:6S0dmVVn4udvppDhZIWxCr","Sean Kingston","2009-09-07","https://i.scdn.co/image/ab67616d0000b273ea34361c4a339d474c3be057","1","3","239986","https://p.scdn.co/mp3-preview/3fc091b3669dd8f331f49a21656a01f520a0ae6f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:33:01Z"
"spotify:track:5IVuqXILoxVWvWEPm82Jxr","Crazy In Love (feat. Jay-Z)","spotify:artist:6vWDO969PvNqNYHIOW5v0m, spotify:artist:3nFkdlSjzX9mRTtwJOzDYB","Beyoncé, JAY-Z","spotify:album:6oxVabMIqCMJRYN1GqR3Vf","Dangerously In Love","spotify:artist:6vWDO969PvNqNYHIOW5v0m","Beyoncé","2003-06-24","https://i.scdn.co/image/ab67616d0000b27345680a4a57c97894490a01c1","1","1","236133","https://p.scdn.co/mp3-preview/ce8ace0ec425840416be78db07cf50dd331eed4f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:33:14Z"
"spotify:track:5zTzDqrEmseqL2G8ElgBu7","What the Hell","spotify:artist:0p4nmQO2msCgU4IF37Wi3j","Avril Lavigne","spotify:album:3SUtKkjatUCubbgOC8OP4o","Goodbye Lullaby","spotify:artist:0p4nmQO2msCgU4IF37Wi3j","Avril Lavigne","2011-03-04","https://i.scdn.co/image/ab67616d0000b273b2793497cae6a68681954e70","1","2","220626","","false","0","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:33:22Z"
"spotify:track:4RY96Asd9IefaL3X4LOLZ8","In Da Club","spotify:artist:3q7HBObVc0L8jNeTe5Gofh","50 Cent","spotify:album:4ycNE7y1rp5215g1kkqk1P","Get Rich Or Die Tryin'","spotify:artist:3q7HBObVc0L8jNeTe5Gofh","50 Cent","2003-02-06","https://i.scdn.co/image/ab67616d0000b273f7f74100d5cc850e01172cbf","1","5","193466","","true","73","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:33:29Z"
"spotify:track:0ZUo4YjG4saFnEJhdWp9Bt","Before He Cheats","spotify:artist:4xFUf1FHVy696Q1JQZMTRj","Carrie Underwood","spotify:album:0kys2jaKAiDPfNBd4z7LAg","Some Hearts","spotify:artist:4xFUf1FHVy696Q1JQZMTRj","Carrie Underwood","2005-11-14","https://i.scdn.co/image/ab67616d0000b273724bd326692d222c5906b0b0","1","7","199946","https://p.scdn.co/mp3-preview/b61f1fd8811b6c9bd9d5d0b47c35175aba787201?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:33:41Z"
"spotify:track:688sW2bGcq1Aiwm7Mf0pwY","DONTTRUSTME","spotify:artist:0FWzNDaEu9jdgcYTbcOa4F","3OH!3","spotify:album:1XST2t57UrWgWPFd1tIV4N","WANT","spotify:artist:0FWzNDaEu9jdgcYTbcOa4F","3OH!3","2009-01-16","https://i.scdn.co/image/ab67616d0000b273826657bfd4df54c5c663e091","1","3","192573","","true","0","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:33:50Z"
"spotify:track:3Q4WeJmzxuDpzMu9QjQqbM","Big Girls Don't Cry (Personal)","spotify:artist:3r17AfJCCUqC9Lf0OAc73G","Fergie","spotify:album:0jwuTvP3hp2jFY08VLgvnD","The Dutchess","spotify:artist:3r17AfJCCUqC9Lf0OAc73G","Fergie","2006-01-01","https://i.scdn.co/image/ab67616d0000b273eb59d8c00eb852e07b1c4b83","1","10","268120","","false","77","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:34:13Z"
"spotify:track:75vEuMA15pb8JmgrGugHEs","Eenie Meenie","spotify:artist:1uNFoZAHBGtllmzznpCI3s, spotify:artist:6S0dmVVn4udvppDhZIWxCr","Justin Bieber, Sean Kingston","spotify:album:3BmcYMh0KYsimWL6p2gPa9","My World 2.0","spotify:artist:1uNFoZAHBGtllmzznpCI3s","Justin Bieber","2010-01-01","https://i.scdn.co/image/ab67616d0000b273629dc9e2e3bc20bbd7d92e4a","1","8","202626","","false","0","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:34:27Z"
"spotify:track:4I2GqMe7L2ccMpUbnDzYLH","Somebody To Love","spotify:artist:1uNFoZAHBGtllmzznpCI3s","Justin Bieber","spotify:album:6gdLfnf2vdNlMTyhJHaDLs","My Worlds (International Version)","spotify:artist:1uNFoZAHBGtllmzznpCI3s","Justin Bieber","2010-01-01","https://i.scdn.co/image/ab67616d0000b273cd0c179f4cc7c5d4f61b5a28","1","10","220920","","false","0","spotify:user:ic6qyounfpmhua7598k5d3wl6","2020-12-09T17:34:35Z"
