"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:72FdcAg79So8xaAHs2mbrB","Old School Love (feat. Ed Sheeran)","spotify:artist:01QTIT5P1pFP3QnnFSdsJf, spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Lupe Fiasco, Ed Sheeran","spotify:album:4Pd4rwnwatvI9RO6vFdc3e","Old School Love (feat. Ed Sheeran)","spotify:artist:01QTIT5P1pFP3QnnFSdsJf","Lupe Fiasco","2013-10-15","https://i.scdn.co/image/ab67616d0000b27377eaba5c1bb0fe62109bb2e5","1","1","273903","https://p.scdn.co/mp3-preview/5e9ffd9d63d3cad5348d12c3557bcf3f8ee9c25a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","54","spotify:user:evelyn.gutierrez55","2020-06-30T06:10:49Z"
"spotify:track:7pAT4dOUzjq8Ziap5ShIqC","Where'd You Go (feat. Holly Brook & Jonah Matranga)","spotify:artist:7dWYWUbO68rXJOcyA7SpJk, spotify:artist:62gL3RAdJAPUmjrYudnVjy, spotify:artist:3Ztgr9y1L9ZfoIOEsCrZEb","Fort Minor, Holly Brook, Jonah Matranga","spotify:album:5v4Vx9loqMQCS3J7OmP9pa","The Rising Tied","spotify:artist:7dWYWUbO68rXJOcyA7SpJk, spotify:artist:6xBZgSMsnKVmaAxzWEwMSD","Fort Minor, Mike Shinoda","2005-11-21","https://i.scdn.co/image/ab67616d0000b273063fc4921a6d7fbac76e9bba","1","6","231866","https://p.scdn.co/mp3-preview/b40105b975cd5f9cfac8a0dd4810db9daeb36419?cid=9950ac751e34487dbbe027c4fd7f8e99","true","60","spotify:user:evelyn.gutierrez55","2020-06-30T06:12:29Z"
"spotify:track:0Ji2g9AlYLVHAMG5PJoHPU","We R Who We R","spotify:artist:6LqNN22kT3074XbTVUrhzX","Kesha","spotify:album:3GhnFolMJn8Ua8KieFZSBQ","Cannibal","spotify:artist:6LqNN22kT3074XbTVUrhzX","Kesha","2010-11-19","https://i.scdn.co/image/ab67616d0000b27325c0ffb4eda4b7b34205185f","1","2","204760","","false","0","spotify:user:evelyn.gutierrez55","2020-06-30T06:18:47Z"
"spotify:track:4FTOpNYcGxnQdGNWSxIcio","Soldier (feat. T.I. & Lil' Wayne)","spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i, spotify:artist:4OBJLual30L7gRl5UkeRcT, spotify:artist:55Aa2cqylxrFIXC767Z865","Destiny's Child, T.I., Lil Wayne","spotify:album:0b6ivSFfDs38MG7aLn9rvO","Destiny Fulfilled","spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i","Destiny's Child","2004-11-16","https://i.scdn.co/image/ab67616d0000b2735a4df8a804866955ab8c4def","1","2","325573","https://p.scdn.co/mp3-preview/dd12122fbfe9cebcffc7e4f30de061508d3b5ca4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","spotify:user:evelyn.gutierrez55","2020-06-30T06:26:06Z"
"spotify:track:20XdEFyaUR9C7aDIdq2OAd","Summertime","spotify:artist:1mG23iQeR29Ojhq89D5gbh","DJ Jazzy Jeff & The Fresh Prince","spotify:album:2ELLswCKdQXUWbWxhaAklh","Homebase","spotify:artist:1mG23iQeR29Ojhq89D5gbh","DJ Jazzy Jeff & The Fresh Prince","1991-07-09","https://i.scdn.co/image/ab67616d0000b2738f8697f6ee69d4b8ea74c9d6","1","2","270973","https://p.scdn.co/mp3-preview/5ccf82437961f7f4def3ae3322fc1501226f36a3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","spotify:user:evelyn.gutierrez55","2020-07-03T06:54:30Z"
"spotify:track:1htmp1sMJ59sUpCmcOG8uX","One & Only","spotify:artist:2gBjLmx6zQnFGQJCAQpRgw","Nelly","spotify:album:6tH2KbxjKSHD5q7kqMsE8C","Brass Knuckles","spotify:artist:2gBjLmx6zQnFGQJCAQpRgw","Nelly","2008-09-16","https://i.scdn.co/image/ab67616d0000b273fbee165595173b446cb6d829","1","11","259933","","true","26","spotify:user:evelyn.gutierrez55","2020-07-03T07:00:24Z"
"spotify:track:6jdOi5U5LBzQrc4c1VT983","Hold On, We're Going Home","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:4HzKw8XcD0piJmDrrPRCYk","Drake, Majid Jordan","spotify:album:2ZUFSbIkmFkGag000RWOpA","Nothing Was The Same (Deluxe)","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2013-01-01","https://i.scdn.co/image/ab67616d0000b273adfb5909ec66db5fbb4d06c8","1","8","227880","","false","74","spotify:user:evelyn.gutierrez55","2020-07-03T07:00:56Z"
"spotify:track:2pnhESOEUmRBUuv3GDM0FJ","Sumertime Anthem","spotify:artist:3BG9cpTxZQzQChcsp7ss9a, spotify:artist:5r1yBS6lhh7Mo4Egr3k0JT","Mr. Capone-E, Fingazz","spotify:album:4wENtNKQ6FC631Lvkk629J","Dedicated 2 the Oldies 2","spotify:artist:3BG9cpTxZQzQChcsp7ss9a","Mr. Capone-E","2007-09-25","https://i.scdn.co/image/ab67616d0000b273a7421a5ea13cb6c822f2cf4b","1","3","255746","https://p.scdn.co/mp3-preview/52e02b85760b7e232598f8854a692469d1f5b953?cid=9950ac751e34487dbbe027c4fd7f8e99","true","38","spotify:user:evelyn.gutierrez55","2020-07-03T07:02:41Z"
"spotify:track:2y5aJvzXhHPA94U5GFAcXe","I Don’t Wanna Live Forever (Fifty Shades Darker)","spotify:artist:5ZsFI1h6hIdQRw2ti0hz81, spotify:artist:06HL4z0CvFAxyc27GXpf02","ZAYN, Taylor Swift","spotify:album:5VML6S956h4YfoYPooqLEi","Fifty Shades Darker (Original Motion Picture Soundtrack)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2017-02-10","https://i.scdn.co/image/ab67616d0000b2735997605214d568d73fd365c2","1","1","245653","","false","69","spotify:user:evelyn.gutierrez55","2020-07-03T07:04:46Z"
"spotify:track:5troof8mcGO3AafoDbk1gc","Look What You Made Me Do","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","spotify:album:4fW1sFeE43nuZlAw2xtmC3","reputation","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","2017-11-10","https://i.scdn.co/image/ab67616d0000b2732bc33ce6acd39112e88b4c0e","1","6","211853","","false","0","spotify:user:evelyn.gutierrez55","2020-07-03T07:04:53Z"
"spotify:track:1dGr1c8CrMLDpV6mPbImSI","Lover","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","spotify:album:1NAmidJlEaVgA3MpcPFYGq","Lover","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","2019-08-23","https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647","1","3","221306","","false","80","spotify:user:evelyn.gutierrez55","2020-07-03T07:05:13Z"
"spotify:track:7HacCTm33hZYYN8DXpCYuG","I Like It","spotify:artist:7qG3b048QCHVRO5Pv1T5lw, spotify:artist:0TnOYISbd1XYRBk9myaseg","Enrique Iglesias, Pitbull","spotify:album:5JNhQFH8HMKQWP4SITzdoc","Euphoria","spotify:artist:7qG3b048QCHVRO5Pv1T5lw","Enrique Iglesias","2010","https://i.scdn.co/image/ab67616d0000b273f6fa4a75fccc308f26c726c6","1","2","231373","","false","65","spotify:user:evelyn.gutierrez55","2020-07-03T07:06:18Z"
"spotify:track:35srNkJVToAzYiZzron1FY","Young Forever","spotify:artist:3nFkdlSjzX9mRTtwJOzDYB, spotify:artist:1zV9UjTUevjp5VUddqIUUn","JAY-Z, Mr Hudson","spotify:album:2CUT0104gySOIvqwtXeFsX","The Blueprint 3","spotify:artist:3nFkdlSjzX9mRTtwJOzDYB","JAY-Z","2009-09-08","https://i.scdn.co/image/ab67616d0000b273fec1b815bb3c50a64a90fd10","1","15","253906","","true","68","spotify:user:evelyn.gutierrez55","2020-07-03T07:06:41Z"
"spotify:track:0WCiI0ddWiu5F2kSHgfw5S","Take It Off","spotify:artist:6LqNN22kT3074XbTVUrhzX","Kesha","spotify:album:6fpLLJsDSSAlToEDW2jv4F","Animal (Expanded Edition)","spotify:artist:6LqNN22kT3074XbTVUrhzX","Kesha","2010-01-01","https://i.scdn.co/image/ab67616d0000b2737a6339d6ddfd579f77559b3c","1","3","215200","https://p.scdn.co/mp3-preview/5e940e776e8be9a5c6670b94c3e5809f3da9a067?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","spotify:user:evelyn.gutierrez55","2020-07-03T07:07:05Z"
"spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki","Dancing With A Stranger (with Normani)","spotify:artist:2wY79sveU1sp5g7SokKOiI, spotify:artist:2cWZOOzeOm4WmBJRnD5R7I","Sam Smith, Normani","spotify:album:1V9oE8bVilClrk5naqyyvL","Dancing With A Stranger (with Normani)","spotify:artist:2wY79sveU1sp5g7SokKOiI, spotify:artist:2cWZOOzeOm4WmBJRnD5R7I","Sam Smith, Normani","2019-01-11","https://i.scdn.co/image/ab67616d0000b2733b52eca47232bedfbb5e9443","1","1","171029","","false","82","spotify:user:evelyn.gutierrez55","2020-07-03T07:07:36Z"
"spotify:track:4liGjmhCupa7RP9JaQELYx","Sweetest Girl (Dollar Bill) (feat. Akon, Lil' Wayne & Niia)","spotify:artist:7aBzpmFXB4WWpPl2F7RjBe, spotify:artist:0z4gvV4rjIZ9wHck67ucSV, spotify:artist:55Aa2cqylxrFIXC767Z865, spotify:artist:1KlUwB6uFECMC3zzvFvykx","Wyclef Jean, Akon, Lil Wayne, Niia","spotify:album:347NJqwpdmSrkTE7F2IlaZ","Sweetest Girl (Dollar Bill) (feat. Akon, Lil' Wayne & Niia)","spotify:artist:7aBzpmFXB4WWpPl2F7RjBe","Wyclef Jean","2007-08-14","https://i.scdn.co/image/ab67616d0000b2731e845be51fa079ea1eff1131","1","1","241133","https://p.scdn.co/mp3-preview/8ef0be96d9f2f90dea26b10d6cd3fcc68e854f2d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","spotify:user:evelyn.gutierrez55","2020-07-04T16:27:17Z"
"spotify:track:3OtMnyUaiipcAT23A8liyi","Swish Swish","spotify:artist:6jJ0s89eD6GaHleKKya26X, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Katy Perry, Nicki Minaj","spotify:album:0UlbGi4oAth8s6rwaGSU8Z","Witness (Deluxe)","spotify:artist:6jJ0s89eD6GaHleKKya26X","Katy Perry","2017-06-09","https://i.scdn.co/image/ab67616d0000b273cce6bab1f59b165133175d88","1","4","242520","","true","71","spotify:user:evelyn.gutierrez55","2020-07-04T16:27:49Z"
"spotify:track:1zTuB57LYZa7xu7KUH8kF0","Baby-Baby-Baby","spotify:artist:0TImkz4nPqjegtVSMZnMRq","TLC","spotify:album:19lVMS3ZOoJi5CdRKvoOiP","Ooooooohhh... On The TLC Tip","spotify:artist:0TImkz4nPqjegtVSMZnMRq","TLC","1992-02-25","https://i.scdn.co/image/ab67616d0000b273dc99053d8e01786a0efb6ed4","1","12","315040","https://p.scdn.co/mp3-preview/6bdeea0782171070e4685da2ae8e73f4f252f431?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:evelyn.gutierrez55","2020-07-04T16:30:38Z"
"spotify:track:2qxaR31Te4xDR2yO6LqM8z","Rock Bottom","spotify:artist:5p7f24Rk5HkUZsaS3BLG5F, spotify:artist:6T5tfhQCknKG4UnH90qGnz","Hailee Steinfeld, DNCE","spotify:album:1ABRc0UFHY3x6rKQeFBTQ0","HAIZ","spotify:artist:5p7f24Rk5HkUZsaS3BLG5F","Hailee Steinfeld","2016-02-26","https://i.scdn.co/image/ab67616d0000b273a923f5d2fed06c911c788306","1","3","198240","","false","66","spotify:user:evelyn.gutierrez55","2020-07-04T16:31:15Z"
"spotify:track:2Bs4jQEGMycglOfWPBqrVG","Steal My Girl","spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq","One Direction","spotify:album:4gCNyS7pidfK3rKWhB3JOY","FOUR (Deluxe)","spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq","One Direction","2014-11-17","https://i.scdn.co/image/ab67616d0000b273d304ba2d71de306812eebaf4","1","1","228133","https://p.scdn.co/mp3-preview/2be03a39526b79e665a488afb5f87257a7977dce?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","spotify:user:evelyn.gutierrez55","2020-07-04T16:31:28Z"
