"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:0B7Hp8MXbiK8HoXqqYqTkW","Space Cowboy (Yippie-Yi-Yay) (feat. Lisa ""Left Eye"" Lopes)","spotify:artist:6Ff53KvcvAj5U7Z1vojB5o, spotify:artist:64ccradw8gAQn9gMQZmEha","*NSYNC, Lisa ""Left Eye"" Lopes","spotify:album:20RMokVwJ2wjQ0s8FOdOFC","No Strings Attached","spotify:artist:6Ff53KvcvAj5U7Z1vojB5o","*NSYNC","2000-03-21","https://i.scdn.co/image/ab67616d0000b273a6cb8fab778e1efc406a5909","1","3","262000","https://p.scdn.co/mp3-preview/1448ab73e39aea13bec4395997fe1d5607e71652?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:7rnVqrry9xf1BbQiJXCJU6","Someday We'll Know","spotify:artist:2LJxr7Pt3JnP60eLxwbDOu, spotify:artist:6BLJql6geiZkdKrM4xnTWa","Mandy Moore, Jonathan Foreman","spotify:album:0hdH7DpYGnTWmwV2UhYbKa","A Walk To Remember Music From The Motion Picture","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2002-01-15","https://i.scdn.co/image/ab67616d0000b2733bb0905210d7c7304d6753d3","1","3","222466","https://p.scdn.co/mp3-preview/3c52eadd1fb5a9389b68953544848c8863bf7d06?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:2pmtavvgqZN52EePYxutgk","Your Body","spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS","Christina Aguilera","spotify:album:56vCgdP2fIuKtvMu6MBL2Q","Lotus (Deluxe Version)","spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS","Christina Aguilera","2012-11-09","https://i.scdn.co/image/ab67616d0000b2731736bda7a710514bcce25194","1","5","239853","https://p.scdn.co/mp3-preview/0bd92843af72adcd3d72fb865c69816b2c247aa3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:1rzssdgfZiGs7VAMsYN9SF","Never Had A Dream Come True","spotify:artist:1kM5rgJvkiDMOoKX56H6pX","S Club 7","spotify:album:7nCFDT4RoGQcXoPFTDrpGH","7","spotify:artist:1kM5rgJvkiDMOoKX56H6pX","S Club 7","2000-06-12","https://i.scdn.co/image/ab67616d0000b273eae5828fbc0d1906b4321d20","1","13","240640","","false","54","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:3l3xTXsUXeWlkPqzMs7mPD","End Of The Road","spotify:artist:6O74knDqdv3XaWtkII7Xjp","Boyz II Men","spotify:album:3jknvlUSe6D9Oyn2E3JBLO","Cooleyhighharmony (Bonus Tracks Version)","spotify:artist:6O74knDqdv3XaWtkII7Xjp","Boyz II Men","1991-04-30","https://i.scdn.co/image/ab67616d0000b27373d0d8625dcf1e48043cfbf9","1","17","351466","","false","72","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:5oKqhBnIUcqfluUVvUbJ7U","Sailing","spotify:artist:6Ff53KvcvAj5U7Z1vojB5o","*NSYNC","spotify:album:0CADmCXbIx4F9m6TBwLtFd","'N Sync","spotify:artist:6Ff53KvcvAj5U7Z1vojB5o","*NSYNC","1997-05-26","https://i.scdn.co/image/ab67616d0000b273583ce664168dca88fdc1c4c1","1","12","277640","https://p.scdn.co/mp3-preview/4544ecb7235acab6a13ece200dd13efc2fa192b2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:5o4W6yWSJD9e9Ea8YC9WjF","One Step At a Time","spotify:artist:2AQjGvtT0pFYfxR3neFcvz","Jordin Sparks","spotify:album:6JCNOvp9UeMrFuXwNW0JW6","Jordin Sparks","spotify:artist:2AQjGvtT0pFYfxR3neFcvz","Jordin Sparks","2007-11-20","https://i.scdn.co/image/ab67616d0000b273260e2444b3431b3b8b559bc3","1","2","205160","https://p.scdn.co/mp3-preview/edacca446d4c065553da0af1807889aa483e5054?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:2vZALCthE0GRzGXXGK67Qt","It's Gotta Be You","spotify:artist:5rSXSAkZ67PYJSvpUpkOr7","Backstreet Boys","spotify:album:5ySxm9hxBNss01WCL7GLyQ","Millennium","spotify:artist:5rSXSAkZ67PYJSvpUpkOr7","Backstreet Boys","1999-05-18","https://i.scdn.co/image/ab67616d0000b2732160c02bc56f192df0f4986b","1","4","177333","https://p.scdn.co/mp3-preview/9c783602a4a3c7e5484f773f9c5d999681d76e31?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:7GQqj9jRtDkMp8zByehXQI","Lady Marmalade - From ""Moulin Rouge"" Soundtrack","spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS, spotify:artist:5tth2a3v0sWwV1C7bApBdX, spotify:artist:6lHL3ubAMgSasKjNqKb8HF, spotify:artist:1KCSPY1glIKqW2TotWuXOR","Christina Aguilera, Lil' Kim, Mýa, P!nk","spotify:album:1Kg7AyuyIMTfD6geg9VghI","Moulin Rouge","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2001-01-01","https://i.scdn.co/image/ab67616d0000b273687e8a165b272440a68a480f","1","2","264846","","false","64","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:4Xm0G6DRlWUjCgpKh5OPyv","Have You Ever","spotify:artist:1kM5rgJvkiDMOoKX56H6pX","S Club 7","spotify:album:4j6ruq2Htor6TsgbqEUhl0","Sunshine","spotify:artist:1kM5rgJvkiDMOoKX56H6pX","S Club 7","2001-11-26","https://i.scdn.co/image/ab67616d0000b273d9eefcb3a1addaf3aac54133","1","4","201533","","false","62","spotify:user:","1970-01-01T00:00:00Z"
