"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:70fe354BpVKEvMY0de78YO","Real World","spotify:artist:3Ngh2zDBRPEriyxQDAMKd1","Matchbox Twenty","spotify:album:4vUXTcKz7tXxrNl84meN6i","Yourself or Someone Like You","spotify:artist:3Ngh2zDBRPEriyxQDAMKd1","Matchbox Twenty","1996-10-01","https://i.scdn.co/image/ab67616d0000b27323dbfb8b3b1be429587f5380","1","1","231693","https://p.scdn.co/mp3-preview/7c2e2323f8770b24d6390fbd83b360995a993659?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","spotify:user:bcordes07","2021-03-05T14:09:00Z"
"spotify:track:7nXq1vaZiz7PdbfojpPjW5","Fighter","spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS","Christina Aguilera","spotify:album:2USigX9DhGuAini71XZEEK","Stripped","spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS","Christina Aguilera","2002-07-19","https://i.scdn.co/image/ab67616d0000b2737cd872c7701c4737b2f81d87","1","4","245960","https://p.scdn.co/mp3-preview/b1d94df0bb89a656665c83971170e9fa9fce4cc8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","spotify:user:bcordes07","2021-03-05T14:11:05Z"
"spotify:track:1gZ7i4qxXkHZb1r6eioaAP","Don't Cha","spotify:artist:6wPhSqRtPu1UhRCDX5yaDJ, spotify:artist:1YfEcTuGvBQ8xSD1f53UnK","The Pussycat Dolls, Busta Rhymes","spotify:album:5x8e8UcCeOgrOzSnDGuPye","PCD","spotify:artist:6wPhSqRtPu1UhRCDX5yaDJ","The Pussycat Dolls","2005-01-01","https://i.scdn.co/image/ab67616d0000b2738cc44129c3b11adec74058d6","1","1","272080","","false","70","spotify:user:bcordes07","2021-03-05T14:11:18Z"
"spotify:track:2iJuuzV8P9Yz0VSurttIV5","Scream & Shout","spotify:artist:085pc2PYOi8bGKj0PNjekA, spotify:artist:26dSoYclwsYLMAKD3tpOr4","will.i.am, Britney Spears","spotify:album:6edYDxspt9uQj21mbAfFIb","#willpower","spotify:artist:085pc2PYOi8bGKj0PNjekA","will.i.am","2013-01-01","https://i.scdn.co/image/ab67616d0000b273e6082141bd7c86ae9f11ea26","1","4","283400","","true","80","spotify:user:bcordes07","2021-03-05T14:11:27Z"
"spotify:track:6E11E0lT5Zy7yb6iT3y8DN","Want U Back","spotify:artist:4m4SfDVbF5wxrwEjDKgi4k","Cher Lloyd","spotify:album:16liSbjaxbH0oamsQlqJ4Z","Sticks & Stones","spotify:artist:4m4SfDVbF5wxrwEjDKgi4k","Cher Lloyd","2012-10-02","https://i.scdn.co/image/ab67616d0000b273392d37cdeccdcdb378fed318","1","1","214573","https://p.scdn.co/mp3-preview/361ce0d5f8575a4046a325604e2b4d55b1c67d55?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","spotify:user:bcordes07","2021-03-05T14:12:35Z"
"spotify:track:01TuObJVd7owWchVRuQbQw","#thatPOWER","spotify:artist:085pc2PYOi8bGKj0PNjekA, spotify:artist:1uNFoZAHBGtllmzznpCI3s","will.i.am, Justin Bieber","spotify:album:0VWYRbEcvJcPrqMGJirO6q","#willpower (Deluxe)","spotify:artist:085pc2PYOi8bGKj0PNjekA","will.i.am","2013-01-01","https://i.scdn.co/image/ab67616d0000b273642efc0b3f045f34316d2cf3","1","9","279506","","false","71","spotify:user:bcordes07","2021-03-05T14:13:02Z"
"spotify:track:5lWRaa0fBxDE5yU91npPq7","Just A Girl","spotify:artist:0cQbJU1aAzvbEmTuljWLlF","No Doubt","spotify:album:3VekjWskUut57hx6W9wqL8","Tragic Kingdom","spotify:artist:0cQbJU1aAzvbEmTuljWLlF","No Doubt","1995-10-10","https://i.scdn.co/image/ab67616d0000b2736ebd5e789646a833b8f7d4ba","1","3","209200","","false","68","spotify:user:bcordes07","2021-03-05T14:15:44Z"
"spotify:track:3oiMJQAWVaxSubJ7b2VUtX","Fancy","spotify:artist:5yG7ZAZafVaAlMTeBybKAL, spotify:artist:25uiPmTg16RbhZWAqwLBy5","Iggy Azalea, Charli XCX","spotify:album:5kfo2COwQYeYR3cE69aSgx","The New Classic (Deluxe Version)","spotify:artist:5yG7ZAZafVaAlMTeBybKAL","Iggy Azalea","2014-01-01","https://i.scdn.co/image/ab67616d0000b273b1c6cf12c9fb4f9014b711ba","1","5","199938","","true","71","spotify:user:bcordes07","2021-03-05T14:15:53Z"
"spotify:track:11mwFrKvLXCbcVGNxffGyP","Genie In a Bottle","spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS","Christina Aguilera","spotify:album:6fpPZS13ImRVpr7Tqs6yP9","Christina Aguilera (Expanded Edition)","spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS","Christina Aguilera","1999","https://i.scdn.co/image/ab67616d0000b273f89996e214be1763b2a9e948","1","1","217573","https://p.scdn.co/mp3-preview/31c45c1e2951c7713b67a91299d3da369f502c75?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","spotify:user:bcordes07","2021-03-05T14:16:05Z"
"spotify:track:4pmc2AxSEq6g7hPVlJCPyP","Jumpin', Jumpin'","spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i","Destiny's Child","spotify:album:283NWqNsCA9GwVHrJk59CG","The Writing's On The Wall","spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i","Destiny's Child","1999-07-27","https://i.scdn.co/image/ab67616d0000b2733718df75b57340c1947747e8","1","11","230200","https://p.scdn.co/mp3-preview/900921fe7ea36b001edc1c21f146c4732ff43032?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","spotify:user:bcordes07","2021-03-05T14:16:13Z"
"spotify:track:66ZcOcouenzZEnzTJvoFmH","The Sweet Escape","spotify:artist:4yiQZ8tQPux8cPriYMWUFP, spotify:artist:0z4gvV4rjIZ9wHck67ucSV","Gwen Stefani, Akon","spotify:album:7xnZ539lh8x6de9jzlpCJp","The Sweet Escape","spotify:artist:4yiQZ8tQPux8cPriYMWUFP","Gwen Stefani","2006-01-01","https://i.scdn.co/image/ab67616d0000b2738dd53da15b55d402dfc3a20e","1","2","246466","","false","73","spotify:user:bcordes07","2021-03-05T14:16:50Z"
"spotify:track:0puf9yIluy9W0vpMEUoAnN","Bang Bang","spotify:artist:2gsggkzM5R49q6jpPvazou, spotify:artist:66CXWjxzNUsdJxJ2JdwvnR, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Jessie J, Ariana Grande, Nicki Minaj","spotify:album:2rDIivxBafNKpgRqlzIRSb","Sweet Talker (Deluxe Version)","spotify:artist:2gsggkzM5R49q6jpPvazou","Jessie J","2014-10-14","https://i.scdn.co/image/ab67616d0000b273930f686fe89425c7b6bf9a7d","1","4","199386","","false","80","spotify:user:bcordes07","2021-03-05T14:17:31Z"
"spotify:track:4bJygwUKrRgq1stlNXcgMg","All The Things She Said","spotify:artist:2Q3eZMfDQgT8MhPowKFXYO","t.A.T.u.","spotify:album:4vyPN44zoiJXE6hruCCrGB","200 KM/H In The Wrong Lane (10th Anniversary Edition)","spotify:artist:2Q3eZMfDQgT8MhPowKFXYO","t.A.T.u.","2002","https://i.scdn.co/image/ab67616d0000b2733b27e1cd8a6bc6804c2e5fd2","1","3","214440","","true","76","spotify:user:bcordes07","2021-03-05T14:18:02Z"
"spotify:track:2gam98EZKrF9XuOkU13ApN","Promiscuous","spotify:artist:2jw70GZXlAI8QzWeY2bgRc, spotify:artist:5Y5TRrQiqgUO4S36tzjIRZ","Nelly Furtado, Timbaland","spotify:album:2yboV2QBcVGEhcRlYuPpDT","Loose (International Version)","spotify:artist:2jw70GZXlAI8QzWeY2bgRc","Nelly Furtado","2006-01-01","https://i.scdn.co/image/ab67616d0000b273a6f439c8957170652f9410e2","1","4","242293","","false","83","spotify:user:bcordes07","2021-03-05T14:18:51Z"
"spotify:track:4fixebDZAVToLbUCuEloa2","Womanizer","spotify:artist:26dSoYclwsYLMAKD3tpOr4","Britney Spears","spotify:album:2tve5DGwub1TtbX1khPX5j","Circus (Deluxe Version)","spotify:artist:26dSoYclwsYLMAKD3tpOr4","Britney Spears","2008-12-02","https://i.scdn.co/image/ab67616d0000b27354c6edd554935d73e159e199","1","1","224400","https://p.scdn.co/mp3-preview/40c87bb00fe6bab71f758643b2d1e598c5374410?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","spotify:user:bcordes07","2021-03-05T14:19:05Z"
